Year,Cause of Death,State,State FIPS Code,HHS Region,Age Range,Benchmark,Locality,Observed Deaths,Population,Expected Deaths,Potentially Excess Deaths,Percent Potentially Excess Deaths
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-54,2010 Fixed,Nonmetropolitan,,394408,,,
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-54,Floating,All,16,1144706,15,4,25
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-54,Floating,Metropolitan,,750298,,,
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-54,Floating,Nonmetropolitan,,394408,,,
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-59,2005 Fixed,All,38,1232058,29,10,26.3
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-59,2005 Fixed,Metropolitan,17,805530,19,0,0
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-59,2005 Fixed,Nonmetropolitan,21,426528,10,11,52.4
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-59,2010 Fixed,All,38,1232058,30,10,26.3
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-59,2010 Fixed,Metropolitan,17,805530,19,0,0
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-59,2010 Fixed,Nonmetropolitan,21,426528,11,11,52.4
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-59,Floating,All,38,1232058,28,11,28.9
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-59,Floating,Metropolitan,17,805530,18,0,0
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-59,Floating,Nonmetropolitan,21,426528,10,12,57.1
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-64,2005 Fixed,All,71,1297923,52,23,32.4
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-64,2005 Fixed,Metropolitan,33,845768,33,3,9.1
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-64,2005 Fixed,Nonmetropolitan,38,452155,19,21,55.3
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-64,2010 Fixed,All,71,1297923,48,26,36.6
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-64,2010 Fixed,Metropolitan,33,845768,30,4,12.1
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-64,2010 Fixed,Nonmetropolitan,38,452155,18,22,57.9
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-64,Floating,All,71,1297923,46,29,40.8
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-64,Floating,Metropolitan,33,845768,29,6,18.2
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-64,Floating,Nonmetropolitan,38,452155,17,23,60.5
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-69,2005 Fixed,All,125,1349446,89,38,30.4
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-69,2005 Fixed,Metropolitan,60,876452,55,7,11.7
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-69,2005 Fixed,Nonmetropolitan,65,472994,34,32,49.2
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-69,2010 Fixed,Metropolitan,60,876452,52,10,16.7
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-69,2010 Fixed,Nonmetropolitan,65,472994,32,34,52.3
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-69,Floating,All,125,1349446,87,40,32
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-69,Floating,Metropolitan,60,876452,53,8,13.3
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-69,Floating,Nonmetropolitan,65,472994,33,33,50.8
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-74,2005 Fixed,All,208,1389401,146,66,31.7
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-74,2005 Fixed,Metropolitan,115,900247,89,28,24.3
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-74,2005 Fixed,Nonmetropolitan,93,489154,57,37,39.8
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-74,2010 Fixed,All,208,1389401,126,85,40.9
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-74,2010 Fixed,Metropolitan,115,900247,77,40,34.8
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-74,2010 Fixed,Nonmetropolitan,93,489154,49,45,48.4
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-74,Floating,All,208,1389401,137,75,36.1
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-74,Floating,Metropolitan,115,900247,83,34,29.6
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-74,Floating,Nonmetropolitan,93,489154,54,41,44.1
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-79,2005 Fixed,All,350,1421838,218,133,38
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-79,2005 Fixed,Metropolitan,208,919832,132,77,37
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-79,2005 Fixed,Nonmetropolitan,142,502006,86,57,40.1
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-79,2010 Fixed,All,350,1421838,196,155,44.3
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-79,2010 Fixed,Metropolitan,208,919832,119,91,43.8
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-79,2010 Fixed,Nonmetropolitan,142,502006,77,66,46.5
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-79,Floating,All,350,1421838,218,133,38
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-79,Floating,Metropolitan,208,919832,132,77,37
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-79,Floating,Nonmetropolitan,142,502006,86,57,40.1
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-84,2005 Fixed,All,473,1446568,307,169,35.7
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-84,2005 Fixed,Metropolitan,293,935286,188,108,36.9
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-84,2005 Fixed,Nonmetropolitan,180,511282,120,62,34.4
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-84,2010 Fixed,All,473,1446568,257,219,46.3
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-84,2010 Fixed,Metropolitan,293,935286,157,138,47.1
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-84,2010 Fixed,Nonmetropolitan,180,511282,100,81,45
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-84,Floating,All,473,1446568,295,182,38.5
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-84,Floating,Metropolitan,293,935286,180,115,39.2
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-84,Floating,Nonmetropolitan,180,511282,115,67,37.2
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-49,2005 Fixed,All,134,8956521,72,62,46.3
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-49,2005 Fixed,Metropolitan,111,7966112,64,47,42.3
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-49,2005 Fixed,Nonmetropolitan,23,990409,8,15,65.2
2006,Heart Disease,Kentucky,KY,4,0-69,Floating,All,3255,3843693,1523,1732,53.2
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-49,2010 Fixed,All,134,8956521,75,59,44
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-49,2010 Fixed,Metropolitan,111,7966112,67,44,39.6
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-49,2010 Fixed,Nonmetropolitan,23,990409,8,15,65.2
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-49,Floating,All,134,8956521,71,63,47
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-49,Floating,Metropolitan,111,7966112,64,47,42.3
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-49,Floating,Nonmetropolitan,23,990409,8,15,65.2
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-54,2005 Fixed,All,246,9819435,129,117,47.6
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-54,2005 Fixed,Metropolitan,201,8718005,114,87,43.3
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-54,2005 Fixed,Nonmetropolitan,45,1101430,16,29,64.4
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-54,2010 Fixed,All,246,9819435,131,115,46.7
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-54,2010 Fixed,Metropolitan,201,8718005,115,86,42.8
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-54,2010 Fixed,Nonmetropolitan,45,1101430,16,29,64.4
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-54,Floating,All,246,9819435,136,110,44.7
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-54,Floating,Metropolitan,201,8718005,120,81,40.3
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-54,Floating,Nonmetropolitan,45,1101430,16,29,64.4
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-59,2005 Fixed,All,411,10576161,251,160,38.9
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-59,2005 Fixed,Metropolitan,329,9374115,220,109,33.1
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-59,2005 Fixed,Nonmetropolitan,82,1202046,31,51,62.2
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-59,2010 Fixed,All,411,10576161,258,153,37.2
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-59,2010 Fixed,Metropolitan,329,9374115,226,103,31.3
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-59,2010 Fixed,Nonmetropolitan,82,1202046,32,50,61
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-59,Floating,All,411,10576161,245,166,40.4
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-59,Floating,Metropolitan,329,9374115,214,115,35
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-59,Floating,Nonmetropolitan,82,1202046,31,51,62.2
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-64,2005 Fixed,All,687,11120602,445,242,35.2
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-64,2005 Fixed,Metropolitan,534,9839159,386,148,27.7
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-64,2005 Fixed,Nonmetropolitan,153,1281443,59,94,61.4
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-64,2010 Fixed,All,687,11120602,415,272,39.6
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-64,2010 Fixed,Metropolitan,534,9839159,360,174,32.6
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-64,2010 Fixed,Nonmetropolitan,153,1281443,55,98,64.1
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-64,Floating,All,687,11120602,394,293,42.6
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-64,Floating,Metropolitan,534,9839159,342,192,36
2006,Chronic Lower Respiratory Disease,Nebraska,NE,7,0-49,2005 Fixed,Nonmetropolitan,,431395,,,
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-64,Floating,Nonmetropolitan,153,1281443,52,101,66
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-69,2005 Fixed,All,1108,11543225,744,364,32.9
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-69,2005 Fixed,Metropolitan,850,10193586,637,213,25.1
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-69,2005 Fixed,Nonmetropolitan,258,1349639,107,151,58.5
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-69,2010 Fixed,All,1108,11543225,701,407,36.7
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-69,2010 Fixed,Metropolitan,850,10193586,601,249,29.3
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-69,2010 Fixed,Nonmetropolitan,258,1349639,100,158,61.2
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-69,Floating,All,1108,11543225,727,381,34.4
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-69,Floating,Metropolitan,850,10193586,623,227,26.7
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-69,Floating,Nonmetropolitan,258,1349639,104,154,59.7
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-74,2005 Fixed,All,1712,11887002,1236,476,27.8
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-74,2005 Fixed,Metropolitan,1319,10480401,1048,271,20.5
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-74,2005 Fixed,Nonmetropolitan,393,1406601,188,205,52.2
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-74,2010 Fixed,All,1712,11887002,1070,642,37.5
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-74,2010 Fixed,Metropolitan,1319,10480401,908,411,31.2
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-74,2010 Fixed,Nonmetropolitan,393,1406601,162,231,58.8
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-74,Floating,All,1712,11887002,1159,553,32.3
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-74,Floating,Metropolitan,1319,10480401,982,337,25.5
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-74,Floating,Nonmetropolitan,393,1406601,177,216,55
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-79,2005 Fixed,All,2533,12192731,1907,626,24.7
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-79,2005 Fixed,Metropolitan,1958,10734417,1606,352,18
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-79,2005 Fixed,Nonmetropolitan,575,1458314,301,274,47.7
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-79,2010 Fixed,All,2533,12192731,1712,821,32.4
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-79,2010 Fixed,Metropolitan,1958,10734417,1443,515,26.3
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-79,2010 Fixed,Nonmetropolitan,575,1458314,269,306,53.2
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-79,Floating,All,2533,12192731,1904,629,24.8
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-79,Floating,Metropolitan,1958,10734417,1603,355,18.1
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-79,Floating,Nonmetropolitan,575,1458314,301,274,47.7
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-84,2005 Fixed,All,3482,12430383,2768,714,20.5
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-84,2005 Fixed,Metropolitan,2706,10930996,2318,388,14.3
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-84,2005 Fixed,Nonmetropolitan,776,1499387,450,326,42
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-84,2010 Fixed,All,3482,12430383,2311,1171,33.6
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-84,2010 Fixed,Metropolitan,2706,10930996,1937,769,28.4
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-84,2010 Fixed,Nonmetropolitan,776,1499387,374,402,51.8
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-84,Floating,All,3482,12430383,2657,825,23.7
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-84,Floating,Metropolitan,2706,10930996,2224,482,17.8
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-84,Floating,Nonmetropolitan,776,1499387,433,343,44.2
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-49,2005 Fixed,All,87,4430186,36,51,58.6
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-49,2005 Fixed,Metropolitan,62,3438805,28,34,54.8
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-49,2005 Fixed,Nonmetropolitan,25,991381,8,17,68
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-49,2010 Fixed,All,87,4430186,37,50,57.5
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-49,2010 Fixed,Metropolitan,62,3438805,29,33,53.2
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-49,2010 Fixed,Nonmetropolitan,25,991381,8,17,68
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-49,Floating,All,87,4430186,35,52,59.8
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-49,Floating,Metropolitan,62,3438805,27,35,56.5
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-49,Floating,Nonmetropolitan,25,991381,8,17,68
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-54,2005 Fixed,All,150,4871005,65,85,56.7
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-54,2005 Fixed,Metropolitan,110,3774668,50,60,54.5
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-54,2005 Fixed,Nonmetropolitan,40,1096337,15,25,62.5
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-54,2010 Fixed,All,150,4871005,66,84,56
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-54,2010 Fixed,Metropolitan,110,3774668,51,59,53.6
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-54,2010 Fixed,Nonmetropolitan,40,1096337,15,25,62.5
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-54,Floating,All,150,4871005,69,81,54
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-54,Floating,Metropolitan,110,3774668,53,57,51.8
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-54,Floating,Nonmetropolitan,40,1096337,16,24,60
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-59,2005 Fixed,All,282,5261544,128,154,54.6
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-59,2005 Fixed,Metropolitan,209,4070162,97,112,53.6
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-59,2005 Fixed,Nonmetropolitan,73,1191382,30,43,58.9
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-59,2010 Fixed,All,282,5261544,131,151,53.5
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-59,2010 Fixed,Metropolitan,209,4070162,100,109,52.2
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-59,2010 Fixed,Nonmetropolitan,73,1191382,31,42,57.5
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-59,Floating,All,282,5261544,124,158,56
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-59,Floating,Metropolitan,209,4070162,95,114,54.5
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-59,Floating,Nonmetropolitan,73,1191382,29,44,60.3
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-64,2005 Fixed,All,494,5545232,229,265,53.6
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-64,2005 Fixed,Metropolitan,353,4279974,173,180,51
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-64,2005 Fixed,Nonmetropolitan,141,1265258,56,85,60.3
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-64,2010 Fixed,All,494,5545232,213,281,56.9
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-64,2010 Fixed,Metropolitan,353,4279974,161,192,54.4
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-64,2010 Fixed,Nonmetropolitan,141,1265258,52,89,63.1
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-64,Floating,All,494,5545232,202,292,59.1
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-64,Floating,Metropolitan,353,4279974,153,200,56.7
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-64,Floating,Nonmetropolitan,141,1265258,49,92,65.2
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-69,2005 Fixed,All,829,5769105,386,443,53.4
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-69,2005 Fixed,Metropolitan,604,4443206,288,316,52.3
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-69,2005 Fixed,Nonmetropolitan,225,1325899,99,126,56
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-69,2010 Fixed,All,829,5769105,364,465,56.1
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-69,2010 Fixed,Metropolitan,604,4443206,271,333,55.1
2006,Stroke,Alaska,AK,10,0-59,2010 Fixed,All,41,602945,18,23,56.1
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-69,2010 Fixed,Nonmetropolitan,225,1325899,93,132,58.7
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-69,Floating,All,829,5769105,377,452,54.5
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-69,Floating,Metropolitan,604,4443206,281,323,53.5
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-69,Floating,Nonmetropolitan,225,1325899,96,129,57.3
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-74,2005 Fixed,All,1302,5950176,647,655,50.3
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-74,2005 Fixed,Metropolitan,948,4574806,477,471,49.7
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-74,2005 Fixed,Nonmetropolitan,354,1375370,170,184,52
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-74,2010 Fixed,All,1302,5950176,559,743,57.1
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-74,2010 Fixed,Metropolitan,948,4574806,413,535,56.4
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-74,2010 Fixed,Nonmetropolitan,354,1375370,146,208,58.8
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-74,Floating,All,1302,5950176,606,696,53.5
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-74,Floating,Metropolitan,948,4574806,447,501,52.8
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-74,Floating,Nonmetropolitan,354,1375370,159,195,55.1
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-79,2005 Fixed,All,1889,6108876,995,894,47.3
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-79,2005 Fixed,Metropolitan,1386,4691162,732,654,47.2
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-79,2005 Fixed,Nonmetropolitan,503,1417714,263,240,47.7
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-79,2010 Fixed,All,1889,6108876,893,996,52.7
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-79,2010 Fixed,Metropolitan,1386,4691162,657,729,52.6
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-79,2010 Fixed,Nonmetropolitan,503,1417714,235,268,53.3
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-79,Floating,All,1889,6108876,993,896,47.4
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-79,Floating,Metropolitan,1386,4691162,730,656,47.3
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-79,Floating,Nonmetropolitan,503,1417714,263,240,47.7
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-84,2005 Fixed,All,2504,6229349,1434,1070,42.7
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-84,2005 Fixed,Metropolitan,1848,4779887,1055,793,42.9
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-84,2005 Fixed,Nonmetropolitan,656,1449462,379,277,42.2
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-84,2010 Fixed,All,2504,6229349,1197,1307,52.2
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-84,2010 Fixed,Metropolitan,1848,4779887,881,967,52.3
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-84,2010 Fixed,Nonmetropolitan,656,1449462,315,341,52
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-84,Floating,All,2504,6229349,1376,1128,45
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-84,Floating,Metropolitan,1848,4779887,1012,836,45.2
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-84,Floating,Nonmetropolitan,656,1449462,363,293,44.7
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-49,2005 Fixed,All,27,2007645,16,11,40.7
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-49,2005 Fixed,Metropolitan,13,1180495,10,3,23.1
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-49,2005 Fixed,Nonmetropolitan,14,827150,7,7,50
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-49,2010 Fixed,All,27,2007645,17,10,37
2006,Stroke,Alaska,AK,10,0-84,2005 Fixed,All,136,671432,81,55,40.4
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-49,2010 Fixed,Metropolitan,13,1180495,10,3,23.1
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-49,2010 Fixed,Nonmetropolitan,14,827150,7,7,50
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-49,Floating,All,27,2007645,16,11,40.7
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-49,Floating,Metropolitan,13,1180495,9,4,30.8
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-49,Floating,Nonmetropolitan,14,827150,7,7,50
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-54,2005 Fixed,All,57,2221084,30,27,47.4
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-54,2005 Fixed,Metropolitan,26,1295752,17,9,34.6
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-54,2005 Fixed,Nonmetropolitan,31,925332,13,18,58.1
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-54,2010 Fixed,All,57,2221084,31,26,45.6
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-54,2010 Fixed,Metropolitan,26,1295752,17,9,34.6
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-54,2010 Fixed,Nonmetropolitan,31,925332,14,17,54.8
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-54,Floating,All,57,2221084,32,25,43.9
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-54,Floating,Metropolitan,26,1295752,18,8,30.8
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-54,Floating,Nonmetropolitan,31,925332,14,17,54.8
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-59,2005 Fixed,All,113,2408314,60,53,46.9
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-59,2005 Fixed,Metropolitan,57,1397269,33,24,42.1
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-59,2005 Fixed,Nonmetropolitan,56,1011045,27,29,51.8
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-59,2010 Fixed,All,113,2408314,62,51,45.1
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-59,2010 Fixed,Metropolitan,57,1397269,34,23,40.4
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-59,2010 Fixed,Nonmetropolitan,56,1011045,28,28,50
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-59,Floating,All,113,2408314,59,54,47.8
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-59,Floating,Metropolitan,57,1397269,33,24,42.1
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-59,Floating,Nonmetropolitan,56,1011045,26,30,53.6
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-64,2005 Fixed,All,194,2544109,109,85,43.8
